date_formatted,starting_time_formatted,ending_time_formatted,date,starting_time,ending_time,duration_millis
2013-02-23 00:00:00.000,2013-02-23 12:44:17.158,2013-02-23 12:46:00.196,1361595600000,1361641457158,1361641560196,103038
2013-02-23 00:00:00.000,2013-02-23 12:52:59.123,2013-02-23 12:55:16.181,1361595600000,1361641979123,1361642116181,137058
2013-02-23 00:00:00.000,2013-02-23 12:55:34.554,2013-02-23 12:58:17.585,1361595600000,1361642134554,1361642297585,163031
2013-02-23 00:00:00.000,2013-02-23 13:08:16.713,2013-02-23 13:10:06.739,1361595600000,1361642896713,1361643006739,110026
2013-02-23 00:00:00.000,2013-02-23 13:11:54.550,2013-02-23 13:19:13.921,1361595600000,1361643114550,1361643553921,439371
2013-02-23 00:00:00.000,2013-02-23 13:24:41.241,2013-02-23 13:27:02.278,1361595600000,1361643881241,1361644022278,141037
2013-02-23 00:00:00.000,2013-02-23 13:27:27.172,2013-02-23 13:31:09.202,1361595600000,1361644047172,1361644269202,222030
2013-02-23 00:00:00.000,2013-02-23 13:44:05.669,2013-02-23 13:46:47.734,1361595600000,1361645045669,1361645207734,162065
2013-02-23 00:00:00.000,2013-02-23 13:46:51.363,2013-02-23 13:49:22.402,1361595600000,1361645211363,1361645362402,151039
2013-02-23 00:00:00.000,2013-02-23 14:00:05.867,2013-02-23 14:02:40.906,1361595600000,1361646005867,1361646160906,155039
2013-02-23 00:00:00.000,2013-02-23 14:04:07.237,2013-02-23 14:14:01.307,1361595600000,1361646247237,1361646841307,594070
2013-02-23 00:00:00.000,2013-02-23 14:17:36.855,2013-02-23 14:22:11.888,1361595600000,1361647056855,1361647331888,275033
2013-02-23 00:00:00.000,2013-02-23 14:23:50.616,2013-02-23 14:37:21.682,1361595600000,1361647430616,1361648241682,811066
2013-02-23 00:00:00.000,2013-02-23 14:39:32.047,2013-02-23 14:44:05.082,1361595600000,1361648372047,1361648645082,273035
2013-02-23 00:00:00.000,2013-02-23 14:48:27.087,2013-02-23 14:52:25.137,1361595600000,1361648907087,1361649145137,238050
2013-02-23 00:00:00.000,2013-02-23 14:53:04.016,2013-02-23 14:56:35.057,1361595600000,1361649184016,1361649395057,211041
2013-02-23 00:00:00.000,2013-02-23 14:58:50.241,2013-02-23 15:03:12.265,1361595600000,1361649530241,1361649792265,262024
2013-02-23 00:00:00.000,2013-02-23 15:05:18.631,2013-02-23 15:10:25.662,1361595600000,1361649918631,1361650225662,307031
2013-02-23 00:00:00.000,2013-02-23 15:13:37.840,2013-02-23 15:15:14.875,1361595600000,1361650417840,1361650514875,97035
2013-02-23 00:00:00.000,2013-02-23 15:20:00.533,2013-02-23 15:21:32.830,1361595600000,1361650800533,1361650892830,92297
2013-02-23 00:00:00.000,2013-02-23 15:23:37.424,2013-02-23 15:27:13.439,1361595600000,1361651017424,1361651233439,216015
2013-02-23 00:00:00.000,2013-02-23 15:28:27.275,2013-02-23 15:31:02.340,1361595600000,1361651307275,1361651462340,155065
2013-02-23 00:00:00.000,2013-02-23 15:39:25.690,2013-02-23 15:43:50.749,1361595600000,1361651965690,1361652230749,265059
2013-02-23 00:00:00.000,2013-02-23 15:50:25.469,2013-02-23 15:54:00.502,1361595600000,1361652625469,1361652840502,215033
2013-02-23 00:00:00.000,2013-02-23 15:58:28.913,2013-02-23 16:06:16.952,1361595600000,1361653108913,1361653576952,468039
2013-02-23 00:00:00.000,2013-02-23 16:07:41.161,2013-02-23 16:09:20.198,1361595600000,1361653661161,1361653760198,99037
2013-02-23 00:00:00.000,2013-02-23 16:16:12.464,2013-02-23 16:19:41.492,1361595600000,1361654172464,1361654381492,209028
2013-02-23 00:00:00.000,2013-02-23 16:27:52.699,2013-02-23 16:30:41.739,1361595600000,1361654872699,1361655041739,169040
2013-02-23 00:00:00.000,2013-02-23 16:30:51.692,2013-02-23 16:32:28.716,1361595600000,1361655051692,1361655148716,97024
2013-02-23 00:00:00.000,2013-02-23 16:40:54.708,2013-02-23 16:50:18.013,1361595600000,1361655654708,1361656218013,563305
2013-02-23 00:00:00.000,2013-02-23 16:57:04.242,2013-02-23 16:59:18.278,1361595600000,1361656624242,1361656758278,134036
2013-02-24 00:00:00.000,2013-02-24 12:41:33.983,2013-02-24 12:46:07.014,1361682000000,1361727693983,1361727967014,273031
2013-02-24 00:00:00.000,2013-02-24 12:49:31.598,2013-02-24 12:51:48.626,1361682000000,1361728171598,1361728308626,137028
2013-02-24 00:00:00.000,2013-02-24 13:10:49.876,2013-02-24 13:13:56.917,1361682000000,1361729449876,1361729636917,187041
2013-02-24 00:00:00.000,2013-02-24 13:14:09.071,2013-02-24 13:31:04.170,1361682000000,1361729649071,1361730664170,1015099
2013-02-24 00:00:00.000,2013-02-24 13:31:52.470,2013-02-24 13:34:09.508,1361682000000,1361730712470,1361730849508,137038
2013-02-24 00:00:00.000,2013-02-24 13:38:15.405,2013-02-24 13:39:46.814,1361682000000,1361731095405,1361731186814,91409
2013-02-24 00:00:00.000,2013-02-24 13:53:27.396,2013-02-24 13:56:11.466,1361682000000,1361732007396,1361732171466,164070
2013-02-24 00:00:00.000,2013-02-24 13:56:15.169,2013-02-24 13:57:45.201,1361682000000,1361732175169,1361732265201,90032
2013-02-24 00:00:00.000,2013-02-24 14:03:29.698,2013-02-24 14:09:56.753,1361682000000,1361732609698,1361732996753,387055
2013-02-24 00:00:00.000,2013-02-24 14:10:06.280,2013-02-24 14:12:58.315,1361682000000,1361733006280,1361733178315,172035
2013-02-24 00:00:00.000,2013-02-24 14:13:28.524,2013-02-24 14:16:07.551,1361682000000,1361733208524,1361733367551,159027
2013-02-24 00:00:00.000,2013-02-24 14:16:51.606,2013-02-24 14:20:02.632,1361682000000,1361733411606,1361733602632,191026
2013-02-24 00:00:00.000,2013-02-24 14:20:25.801,2013-02-24 14:23:39.872,1361682000000,1361733625801,1361733819872,194071
2013-02-24 00:00:00.000,2013-02-24 14:27:34.670,2013-02-24 14:30:40.711,1361682000000,1361734054670,1361734240711,186041
2013-02-24 00:00:00.000,2013-02-24 14:34:59.875,2013-02-24 14:36:46.908,1361682000000,1361734499875,1361734606908,107033
2013-02-24 00:00:00.000,2013-02-24 14:47:45.468,2013-02-24 14:49:19.501,1361682000000,1361735265468,1361735359501,94033
2013-02-24 00:00:00.000,2013-02-24 14:51:09.879,2013-02-24 14:56:28.991,1361682000000,1361735469879,1361735788991,319112
2013-02-24 00:00:00.000,2013-02-24 14:58:11.009,2013-02-24 15:00:27.068,1361682000000,1361735891009,1361736027068,136059
2013-02-24 00:00:00.000,2013-02-24 15:01:04.627,2013-02-24 15:09:23.655,1361682000000,1361736064627,1361736563655,499028
2013-02-24 00:00:00.000,2013-02-24 15:20:09.102,2013-02-24 15:28:15.161,1361682000000,1361737209102,1361737695161,486059
2013-02-24 00:00:00.000,2013-02-24 15:29:39.938,2013-02-24 15:31:25.971,1361682000000,1361737779938,1361737885971,106033
2013-02-24 00:00:00.000,2013-02-24 15:35:41.605,2013-02-24 15:37:34.633,1361682000000,1361738141605,1361738254633,113028
2013-02-24 00:00:00.000,2013-02-24 15:39:30.877,2013-02-24 15:42:36.934,1361682000000,1361738370877,1361738556934,186057
2013-02-24 00:00:00.000,2013-02-24 15:44:27.447,2013-02-24 15:46:43.481,1361682000000,1361738667447,1361738803481,136034
2013-02-24 00:00:00.000,2013-02-24 16:08:07.750,2013-02-24 16:13:41.783,1361682000000,1361740087750,1361740421783,334033
2013-02-24 00:00:00.000,2013-02-24 16:29:21.550,2013-02-24 16:32:41.606,1361682000000,1361741361550,1361741561606,200056
2013-02-24 00:00:00.000,2013-02-24 16:35:32.194,2013-02-24 16:40:03.228,1361682000000,1361741732194,1361742003228,271034
2013-02-24 00:00:00.000,2013-02-24 16:42:17.917,2013-02-24 16:49:41.982,1361682000000,1361742137917,1361742581982,444065
2013-02-26 00:00:00.000,2013-02-26 11:31:49.103,2013-02-26 11:33:22.130,1361854800000,1361896309103,1361896402130,93027
2013-02-26 00:00:00.000,2013-02-26 13:23:05.407,2013-02-26 13:24:44.434,1361854800000,1361902985407,1361903084434,99027
2013-02-26 00:00:00.000,2013-02-26 13:37:47.807,2013-02-26 13:40:10.834,1361854800000,1361903867807,1361904010834,143027
2013-02-26 00:00:00.000,2013-02-26 14:04:47.262,2013-02-26 14:06:27.285,1361854800000,1361905487262,1361905587285,100023
2013-02-26 00:00:00.000,2013-02-26 14:09:18.614,2013-02-26 14:11:02.641,1361854800000,1361905758614,1361905862641,104027
2013-02-26 00:00:00.000,2013-02-26 14:12:57.032,2013-02-26 14:14:36.061,1361854800000,1361905977032,1361906076061,99029
2013-02-26 00:00:00.000,2013-02-26 16:06:45.949,2013-02-26 16:12:35.299,1361854800000,1361912805949,1361913155299,349350
2013-02-27 00:00:00.000,2013-02-27 10:28:26.812,2013-02-27 10:28:41.669,1361941200000,1361978906812,1361978921669,14857
2013-02-27 00:00:00.000,2013-02-27 10:30:44.188,2013-02-27 10:32:21.419,1361941200000,1361979044188,1361979141419,97231
2013-02-27 00:00:00.000,2013-02-27 11:52:31.126,2013-02-27 11:54:20.164,1361941200000,1361983951126,1361984060164,109038
2013-02-27 00:00:00.000,2013-02-27 12:26:30.769,2013-02-27 12:28:14.805,1361941200000,1361985990769,1361986094805,104036
2013-02-27 00:00:00.000,2013-02-27 13:01:17.230,2013-02-27 13:03:12.297,1361941200000,1361988077230,1361988192297,115067
2013-02-27 00:00:00.000,2013-02-27 13:57:46.552,2013-02-27 14:00:09.569,1361941200000,1361991466552,1361991609569,143017
2013-02-27 00:00:00.000,2013-02-27 14:19:02.298,2013-02-27 14:23:06.327,1361941200000,1361992742298,1361992986327,244029
2013-02-27 00:00:00.000,2013-02-27 15:54:07.348,2013-02-27 15:56:00.410,1361941200000,1361998447348,1361998560410,113062
2013-02-27 00:00:00.000,2013-02-27 16:31:05.117,2013-02-27 16:33:46.154,1361941200000,1362000665117,1362000826154,161037
2013-02-28 00:00:00.000,2013-02-28 10:31:05.180,2013-02-28 10:34:00.218,1362027600000,1362065465180,1362065640218,175038
2013-02-28 00:00:00.000,2013-02-28 10:49:56.436,2013-02-28 10:52:21.467,1362027600000,1362066596436,1362066741467,145031
2013-02-28 00:00:00.000,2013-02-28 11:23:49.692,2013-02-28 11:30:04.731,1362027600000,1362068629692,1362069004731,375039
2013-02-28 00:00:00.000,2013-02-28 11:32:40.824,2013-02-28 11:35:24.856,1362027600000,1362069160824,1362069324856,164032
2013-02-28 00:00:00.000,2013-02-28 11:35:51.676,2013-02-28 11:39:46.703,1362027600000,1362069351676,1362069586703,235027
2013-02-28 00:00:00.000,2013-02-28 11:41:10.259,2013-02-28 11:42:42.237,1362027600000,1362069670259,1362069762237,91978
2013-02-28 00:00:00.000,2013-02-28 11:53:43.969,2013-02-28 11:56:18.993,1362027600000,1362070423969,1362070578993,155024
2013-02-28 00:00:00.000,2013-02-28 11:59:01.398,2013-02-28 12:08:01.464,1362027600000,1362070741398,1362071281464,540066
2013-02-28 00:00:00.000,2013-02-28 12:28:56.269,2013-02-28 12:30:59.299,1362027600000,1362072536269,1362072659299,123030
2013-02-28 00:00:00.000,2013-02-28 12:34:01.924,2013-02-28 12:44:06.992,1362027600000,1362072841924,1362073446992,605068
2013-02-28 00:00:00.000,2013-02-28 12:46:12.973,2013-02-28 12:51:48.002,1362027600000,1362073572973,1362073908002,335029
2013-02-28 00:00:00.000,2013-02-28 12:55:18.715,2013-02-28 12:57:03.739,1362027600000,1362074118715,1362074223739,105024
2013-02-28 00:00:00.000,2013-02-28 13:09:28.081,2013-02-28 13:14:39.116,1362027600000,1362074968081,1362075279116,311035
2013-02-28 00:00:00.000,2013-02-28 13:14:57.985,2013-02-28 13:22:30.012,1362027600000,1362075297985,1362075750012,452027
2013-02-28 00:00:00.000,2013-02-28 13:22:34.219,2013-02-28 13:24:04.281,1362027600000,1362075754219,1362075844281,90062
2013-02-28 00:00:00.000,2013-02-28 13:49:28.982,2013-02-28 13:51:44.024,1362027600000,1362077368982,1362077504024,135042
2013-02-28 00:00:00.000,2013-02-28 14:01:48.056,2013-02-28 14:03:32.082,1362027600000,1362078108056,1362078212082,104026
2013-02-28 00:00:00.000,2013-02-28 14:28:41.595,2013-02-28 14:31:05.615,1362027600000,1362079721595,1362079865615,144020
2013-02-28 00:00:00.000,2013-02-28 14:51:44.582,2013-02-28 14:53:35.591,1362027600000,1362081104582,1362081215591,111009
2013-02-28 00:00:00.000,2013-02-28 16:18:50.113,2013-02-28 16:20:24.135,1362027600000,1362086330113,1362086424135,94022
2013-02-28 00:00:00.000,2013-02-28 17:26:18.824,2013-02-28 17:31:49.216,1362027600000,1362090378824,1362090709216,330392
2013-02-28 00:00:00.000,2013-02-28 18:49:04.792,2013-02-28 18:51:19.832,1362027600000,1362095344792,1362095479832,135040
2013-03-01 00:00:00.000,2013-03-01 10:43:34.822,2013-03-01 10:45:50.876,1362114000000,1362152614822,1362152750876,136054
2013-03-01 00:00:00.000,2013-03-01 10:46:25.632,2013-03-01 10:48:01.662,1362114000000,1362152785632,1362152881662,96030
2013-03-01 00:00:00.000,2013-03-01 10:59:21.916,2013-03-01 11:03:05.947,1362114000000,1362153561916,1362153785947,224031
2013-03-01 00:00:00.000,2013-03-01 11:03:08.795,2013-03-01 11:05:59.833,1362114000000,1362153788795,1362153959833,171038
2013-03-01 00:00:00.000,2013-03-01 11:10:54.589,2013-03-01 11:14:27.626,1362114000000,1362154254589,1362154467626,213037
2013-03-01 00:00:00.000,2013-03-01 11:29:06.336,2013-03-01 11:35:23.375,1362114000000,1362155346336,1362155723375,377039
2013-03-01 00:00:00.000,2013-03-01 12:01:24.560,2013-03-01 12:03:26.631,1362114000000,1362157284560,1362157406631,122071
2013-03-01 00:00:00.000,2013-03-01 12:03:35.260,2013-03-01 12:06:24.293,1362114000000,1362157415260,1362157584293,169033
2013-03-01 00:00:00.000,2013-03-01 12:15:56.215,2013-03-01 12:17:46.238,1362114000000,1362158156215,1362158266238,110023
2013-03-01 00:00:00.000,2013-03-01 12:23:35.845,2013-03-01 12:25:15.876,1362114000000,1362158615845,1362158715876,100031
2013-03-01 00:00:00.000,2013-03-01 12:33:46.300,2013-03-01 12:35:17.610,1362114000000,1362159226300,1362159317610,91310
2013-03-01 00:00:00.000,2013-03-01 12:42:14.895,2013-03-01 12:44:15.919,1362114000000,1362159734895,1362159855919,121024
2013-03-01 00:00:00.000,2013-03-01 12:58:16.751,2013-03-01 12:59:56.773,1362114000000,1362160696751,1362160796773,100022
2013-03-01 00:00:00.000,2013-03-01 13:00:15.190,2013-03-01 13:05:30.220,1362114000000,1362160815190,1362161130220,315030
2013-03-01 00:00:00.000,2013-03-01 13:16:29.166,2013-03-01 13:18:06.200,1362114000000,1362161789166,1362161886200,97034
2013-03-01 00:00:00.000,2013-03-01 13:18:42.713,2013-03-01 13:20:21.743,1362114000000,1362161922713,1362162021743,99030
2013-03-01 00:00:00.000,2013-03-01 13:21:19.604,2013-03-01 13:22:54.635,1362114000000,1362162079604,1362162174635,95031
2013-03-01 00:00:00.000,2013-03-01 13:35:51.654,2013-03-01 13:39:07.090,1362114000000,1362162951654,1362163147090,195436
2013-03-01 00:00:00.000,2013-03-01 13:46:06.231,2013-03-01 13:54:09.593,1362114000000,1362163566231,1362164049593,483362
2013-03-02 00:00:00.000,2013-03-02 08:48:04.333,2013-03-02 08:57:13.402,1362200400000,1362232084333,1362232633402,549069
2013-03-02 00:00:00.000,2013-03-02 09:00:50.039,2013-03-02 09:02:23.077,1362200400000,1362232850039,1362232943077,93038
2013-03-02 00:00:00.000,2013-03-02 09:06:44.270,2013-03-02 09:15:20.309,1362200400000,1362233204270,1362233720309,516039
2013-03-02 00:00:00.000,2013-03-02 09:21:27.186,2013-03-02 09:27:04.255,1362200400000,1362234087186,1362234424255,337069
2013-03-02 00:00:00.000,2013-03-02 09:31:31.648,2013-03-02 09:33:11.658,1362200400000,1362234691648,1362234791658,100010
2013-03-02 00:00:00.000,2013-03-02 10:40:51.764,2013-03-02 10:42:21.803,1362200400000,1362238851764,1362238941803,90039
2013-03-02 00:00:00.000,2013-03-02 10:44:50.074,2013-03-02 10:46:38.106,1362200400000,1362239090074,1362239198106,108032
2013-03-02 00:00:00.000,2013-03-02 10:49:37.292,2013-03-02 10:51:33.320,1362200400000,1362239377292,1362239493320,116028
2013-03-02 00:00:00.000,2013-03-02 10:58:14.705,2013-03-02 11:00:23.119,1362200400000,1362239894705,1362240023119,128414
2013-03-02 00:00:00.000,2013-03-02 11:03:10.316,2013-03-02 11:05:24.735,1362200400000,1362240190316,1362240324735,134419
2013-03-02 00:00:00.000,2013-03-02 11:05:40.748,2013-03-02 11:07:15.770,1362200400000,1362240340748,1362240435770,95022
2013-03-02 00:00:00.000,2013-03-02 11:08:10.335,2013-03-02 11:11:06.361,1362200400000,1362240490335,1362240666361,176026
2013-03-02 00:00:00.000,2013-03-02 11:27:59.711,2013-03-02 11:30:34.746,1362200400000,1362241679711,1362241834746,155035
2013-03-02 00:00:00.000,2013-03-02 11:32:05.728,2013-03-02 11:33:59.768,1362200400000,1362241925728,1362242039768,114040
2013-03-02 00:00:00.000,2013-03-02 11:36:04.100,2013-03-02 11:46:46.166,1362200400000,1362242164100,1362242806166,642066
2013-03-02 00:00:00.000,2013-03-02 11:57:04.252,2013-03-02 11:59:15.291,1362200400000,1362243424252,1362243555291,131039
2013-03-02 00:00:00.000,2013-03-02 12:01:27.552,2013-03-02 12:04:42.580,1362200400000,1362243687552,1362243882580,195028
2013-03-02 00:00:00.000,2013-03-02 12:08:40.544,2013-03-02 12:11:02.579,1362200400000,1362244120544,1362244262579,142035
2013-03-02 00:00:00.000,2013-03-02 12:11:24.515,2013-03-02 12:13:50.551,1362200400000,1362244284515,1362244430551,146036
2013-03-02 00:00:00.000,2013-03-02 12:18:07.149,2013-03-02 12:21:36.176,1362200400000,1362244687149,1362244896176,209027
2013-03-02 00:00:00.000,2013-03-02 12:22:30.931,2013-03-02 12:29:57.255,1362200400000,1362244950931,1362245397255,446324
2013-03-02 00:00:00.000,2013-03-02 12:30:03.435,2013-03-02 12:33:06.459,1362200400000,1362245403435,1362245586459,183024
2013-03-02 00:00:00.000,2013-03-02 12:35:04.706,2013-03-02 12:37:06.733,1362200400000,1362245704706,1362245826733,122027
2013-03-02 00:00:00.000,2013-03-02 12:40:25.792,2013-03-02 12:42:44.912,1362200400000,1362246025792,1362246164912,139120
2013-03-02 00:00:00.000,2013-03-02 12:51:27.710,2013-03-02 12:54:16.741,1362200400000,1362246687710,1362246856741,169031
2013-03-02 00:00:00.000,2013-03-02 12:55:53.144,2013-03-02 13:02:49.210,1362200400000,1362246953144,1362247369210,416066
2013-03-02 00:00:00.000,2013-03-02 13:05:08.515,2013-03-02 13:10:00.545,1362200400000,1362247508515,1362247800545,292030
2013-03-02 00:00:00.000,2013-03-02 13:10:37.519,2013-03-02 13:13:14.586,1362200400000,1362247837519,1362247994586,157067
2013-03-02 00:00:00.000,2013-03-02 13:16:31.472,2013-03-02 13:18:05.491,1362200400000,1362248191472,1362248285491,94019
2013-03-02 00:00:00.000,2013-03-02 13:21:58.342,2013-03-02 13:23:58.384,1362200400000,1362248518342,1362248638384,120042
2013-03-02 00:00:00.000,2013-03-02 13:28:50.459,2013-03-02 13:36:44.528,1362200400000,1362248930459,1362249404528,474069
2013-03-02 00:00:00.000,2013-03-02 13:41:10.670,2013-03-02 13:44:23.739,1362200400000,1362249670670,1362249863739,193069
2013-03-02 00:00:00.000,2013-03-02 13:44:33.290,2013-03-02 13:49:39.328,1362200400000,1362249873290,1362250179328,306038
2013-03-02 00:00:00.000,2013-03-02 13:52:17.930,2013-03-02 13:54:52.268,1362200400000,1362250337930,1362250492268,154338
2013-03-02 00:00:00.000,2013-03-02 13:54:54.918,2013-03-02 13:59:46.946,1362200400000,1362250494918,1362250786946,292028
2013-03-02 00:00:00.000,2013-03-02 14:02:56.120,2013-03-02 14:04:39.141,1362200400000,1362250976120,1362251079141,103021
2013-03-02 00:00:00.000,2013-03-02 14:08:51.607,2013-03-02 14:12:06.640,1362200400000,1362251331607,1362251526640,195033
2013-03-02 00:00:00.000,2013-03-02 14:17:13.547,2013-03-02 14:18:58.586,1362200400000,1362251833547,1362251938586,105039
2013-03-02 00:00:00.000,2013-03-02 14:20:36.547,2013-03-02 14:23:46.578,1362200400000,1362252036547,1362252226578,190031
2013-03-02 00:00:00.000,2013-03-02 14:24:35.642,2013-03-02 14:27:49.698,1362200400000,1362252275642,1362252469698,194056
2013-03-02 00:00:00.000,2013-03-02 14:29:51.463,2013-03-02 14:32:28.491,1362200400000,1362252591463,1362252748491,157028
2013-03-02 00:00:00.000,2013-03-02 14:36:52.285,2013-03-02 14:43:25.314,1362200400000,1362253012285,1362253405314,393029
2013-03-02 00:00:00.000,2013-03-02 14:44:42.629,2013-03-02 14:46:55.671,1362200400000,1362253482629,1362253615671,133042
2013-03-02 00:00:00.000,2013-03-02 14:50:00.605,2013-03-02 14:51:39.639,1362200400000,1362253800605,1362253899639,99034
2013-03-02 00:00:00.000,2013-03-02 14:53:02.638,2013-03-02 14:57:40.677,1362200400000,1362253982638,1362254260677,278039
2013-03-02 00:00:00.000,2013-03-02 14:57:44.082,2013-03-02 15:03:20.148,1362200400000,1362254264082,1362254600148,336066
2013-03-02 00:00:00.000,2013-03-02 15:05:27.153,2013-03-02 15:07:26.179,1362200400000,1362254727153,1362254846179,119026
2013-03-02 00:00:00.000,2013-03-02 15:08:56.838,2013-03-02 15:16:55.276,1362200400000,1362254936838,1362255415276,478438
2013-03-02 00:00:00.000,2013-03-02 15:17:48.551,2013-03-02 15:22:36.613,1362200400000,1362255468551,1362255756613,288062
2013-03-02 00:00:00.000,2013-03-02 15:23:00.123,2013-03-02 15:31:25.196,1362200400000,1362255780123,1362256285196,505073
2013-03-02 00:00:00.000,2013-03-02 15:33:23.555,2013-03-02 15:38:00.590,1362200400000,1362256403555,1362256680590,277035
2013-03-02 00:00:00.000,2013-03-02 15:38:11.091,2013-03-02 15:40:17.130,1362200400000,1362256691091,1362256817130,126039
2013-03-02 00:00:00.000,2013-03-02 15:41:01.705,2013-03-02 15:44:10.730,1362200400000,1362256861705,1362257050730,189025
2013-03-02 00:00:00.000,2013-03-02 15:45:27.187,2013-03-02 15:49:29.220,1362200400000,1362257127187,1362257369220,242033
2013-03-02 00:00:00.000,2013-03-02 15:52:10.123,2013-03-02 16:02:54.187,1362200400000,1362257530123,1362258174187,644064
2013-03-02 00:00:00.000,2013-03-02 16:03:10.247,2013-03-02 16:07:31.265,1362200400000,1362258190247,1362258451265,261018
2013-03-02 00:00:00.000,2013-03-02 16:09:41.270,2013-03-02 16:11:52.643,1362200400000,1362258581270,1362258712643,131373
2013-03-02 00:00:00.000,2013-03-02 16:13:47.216,2013-03-02 16:17:24.253,1362200400000,1362258827216,1362259044253,217037
2013-03-02 00:00:00.000,2013-03-02 16:24:12.922,2013-03-02 16:27:02.951,1362200400000,1362259452922,1362259622951,170029
2013-03-02 00:00:00.000,2013-03-02 16:27:11.734,2013-03-02 16:31:04.774,1362200400000,1362259631734,1362259864774,233040
2013-03-02 00:00:00.000,2013-03-02 16:36:21.311,2013-03-02 16:37:56.347,1362200400000,1362260181311,1362260276347,95036
2013-03-02 00:00:00.000,2013-03-02 16:38:44.459,2013-03-02 16:40:43.468,1362200400000,1362260324459,1362260443468,119009
2013-03-02 00:00:00.000,2013-03-02 16:43:55.919,2013-03-02 16:45:29.987,1362200400000,1362260635919,1362260729987,94068
2013-03-02 00:00:00.000,2013-03-02 16:47:57.851,2013-03-02 16:56:20.918,1362200400000,1362260877851,1362261380918,503067
2013-03-03 00:00:00.000,2013-03-03 12:45:37.891,2013-03-03 12:48:05.925,1362286800000,1362332737891,1362332885925,148034
2013-03-03 00:00:00.000,2013-03-03 12:59:23.278,2013-03-03 13:02:26.304,1362286800000,1362333563278,1362333746304,183026
2013-03-03 00:00:00.000,2013-03-03 13:06:38.918,2013-03-03 13:10:52.979,1362286800000,1362333998918,1362334252979,254061
2013-03-03 00:00:00.000,2013-03-03 13:28:25.672,2013-03-03 13:30:15.707,1362286800000,1362335305672,1362335415707,110035
2013-03-03 00:00:00.000,2013-03-03 13:31:51.821,2013-03-03 13:35:51.252,1362286800000,1362335511821,1362335751252,239431
2013-03-03 00:00:00.000,2013-03-03 13:36:44.248,2013-03-03 13:42:07.305,1362286800000,1362335804248,1362336127305,323057
2013-03-03 00:00:00.000,2013-03-03 13:46:36.957,2013-03-03 13:50:31.982,1362286800000,1362336396957,1362336631982,235025
2013-03-03 00:00:00.000,2013-03-03 13:52:18.001,2013-03-03 13:56:24.034,1362286800000,1362336738001,1362336984034,246033
2013-03-03 00:00:00.000,2013-03-03 13:56:39.004,2013-03-03 13:58:55.067,1362286800000,1362336999004,1362337135067,136063
2013-03-03 00:00:00.000,2013-03-03 13:59:03.145,2013-03-03 14:02:28.174,1362286800000,1362337143145,1362337348174,205029
2013-03-03 00:00:00.000,2013-03-03 14:06:13.853,2013-03-03 14:08:08.884,1362286800000,1362337573853,1362337688884,115031
2013-03-03 00:00:00.000,2013-03-03 14:11:03.573,2013-03-03 14:13:09.605,1362286800000,1362337863573,1362337989605,126032
2013-03-03 00:00:00.000,2013-03-03 14:15:32.907,2013-03-03 14:22:45.939,1362286800000,1362338132907,1362338565939,433032
2013-03-03 00:00:00.000,2013-03-03 14:23:22.488,2013-03-03 14:24:56.489,1362286800000,1362338602488,1362338696489,94001
2013-03-03 00:00:00.000,2013-03-03 14:25:44.584,2013-03-03 14:27:25.612,1362286800000,1362338744584,1362338845612,101028
2013-03-03 00:00:00.000,2013-03-03 14:30:04.983,2013-03-03 14:39:30.042,1362286800000,1362339004983,1362339570042,565059
2013-03-03 00:00:00.000,2013-03-03 14:40:25.720,2013-03-03 14:44:39.941,1362286800000,1362339625720,1362339879941,254221
2013-03-03 00:00:00.000,2013-03-03 14:48:57.968,2013-03-03 15:15:40.037,1362286800000,1362340137968,1362341740037,1602069
2013-03-03 00:00:00.000,2013-03-03 15:16:00.546,2013-03-03 15:20:29.581,1362286800000,1362341760546,1362342029581,269035
2013-03-03 00:00:00.000,2013-03-03 15:22:53.273,2013-03-03 15:24:56.304,1362286800000,1362342173273,1362342296304,123031
2013-03-03 00:00:00.000,2013-03-03 15:25:26.731,2013-03-03 15:32:04.838,1362286800000,1362342326731,1362342724838,398107
2013-03-03 00:00:00.000,2013-03-03 15:39:27.540,2013-03-03 15:41:52.574,1362286800000,1362343167540,1362343312574,145034
2013-03-03 00:00:00.000,2013-03-03 15:44:16.622,2013-03-03 15:47:38.648,1362286800000,1362343456622,1362343658648,202026
2013-03-03 00:00:00.000,2013-03-03 16:06:50.280,2013-03-03 16:20:12.337,1362286800000,1362344810280,1362345612337,802057
2013-03-03 00:00:00.000,2013-03-03 16:48:20.243,2013-03-03 16:52:12.269,1362286800000,1362347300243,1362347532269,232026
2013-03-05 00:00:00.000,2013-03-05 11:12:05.529,2013-03-05 11:16:19.588,1362459600000,1362499925529,1362500179588,254059
2013-03-05 00:00:00.000,2013-03-05 11:16:57.051,2013-03-05 11:20:24.971,1362459600000,1362500217051,1362500424971,207920
2013-03-05 00:00:00.000,2013-03-05 11:25:23.970,2013-03-05 11:28:47.406,1362459600000,1362500723970,1362500927406,203436
2013-03-05 00:00:00.000,2013-03-05 12:08:26.069,2013-03-05 12:10:24.106,1362459600000,1362503306069,1362503424106,118037
2013-03-05 00:00:00.000,2013-03-05 12:11:18.777,2013-03-05 12:13:49.810,1362459600000,1362503478777,1362503629810,151033
2013-03-05 00:00:00.000,2013-03-05 12:41:24.310,2013-03-05 12:43:03.344,1362459600000,1362505284310,1362505383344,99034
